keyword,category,url,headers,pagination
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:1/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",1
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:2/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",2
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:3/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",3
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:4/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",4
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:5/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",5
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:6/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",6
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:7/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",7
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:8/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",8
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:9/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",9
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:10/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",10
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:11/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",11
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:12/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",12
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:13/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",13
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:14/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",14
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:15/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",15
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:16/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",16
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:17/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",17
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:18/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",18
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:19/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",19
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:20/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",20
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:21/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",21
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:22/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",22
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:23/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",23
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:24/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",24
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:25/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",25
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:26/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",26
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:27/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",27
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:28/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",28
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:29/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",29
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:30/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",30
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:31/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",31
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:32/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",32
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:33/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",33
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:34/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",34
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:35/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",35
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:36/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",36
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:37/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",37
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:38/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",38
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:39/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",39
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:40/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",40
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:41/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",41
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:42/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",42
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:43/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",43
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:44/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",44
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:45/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",45
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:46/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",46
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:47/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",47
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:48/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",48
kurier,general,https://www.kleinanzeigen.de/s-jobs/seite:49/kurier/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",49
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:1/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",1
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:2/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",2
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:3/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",3
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:4/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",4
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:5/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",5
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:6/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",6
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:7/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",7
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:8/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",8
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:9/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",9
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:10/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",10
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:11/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",11
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:12/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",12
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:13/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",13
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:14/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",14
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:15/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",15
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:16/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",16
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:17/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",17
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:18/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",18
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:19/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",19
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:20/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",20
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:21/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",21
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:22/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",22
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:23/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",23
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:24/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",24
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:25/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",25
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:26/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",26
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:27/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",27
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:28/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",28
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:29/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",29
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:30/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",30
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:31/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",31
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:32/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",32
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:33/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",33
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:34/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",34
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:35/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",35
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:36/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",36
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:37/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",37
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:38/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",38
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:39/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",39
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:40/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",40
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:41/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",41
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:42/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",42
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:43/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",43
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:44/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",44
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:45/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",45
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:46/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",46
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:47/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",47
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:48/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",48
pflegehelfer,general,https://www.kleinanzeigen.de/s-jobs/seite:49/pflegehelfer/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",49
versandabwicklung,general,https://www.kleinanzeigen.de/s-jobs/seite:1/versandabwicklung/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",1
aushilfe,general,https://www.kleinanzeigen.de/s-jobs/seite:1/aushilfe/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",1
aushilfe,general,https://www.kleinanzeigen.de/s-jobs/seite:2/aushilfe/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",2
aushilfe,general,https://www.kleinanzeigen.de/s-jobs/seite:3/aushilfe/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",3
aushilfe,general,https://www.kleinanzeigen.de/s-jobs/seite:4/aushilfe/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",4
aushilfe,general,https://www.kleinanzeigen.de/s-jobs/seite:5/aushilfe/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",5
aushilfe,general,https://www.kleinanzeigen.de/s-jobs/seite:6/aushilfe/k0c102,"{'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36'}",6
